user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
569256175,1407359837319708674,2021-06-22T15:28:27Z,StudentLifeOSU,Our interview skills workshop is designed to help students preparing for job or graduate school interviews. join us each Wednesday from 11-noon! https://t.co/RPUVuOeVwq https://t.co/hA2HlvvgQu,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696334504,CCSSatOSU,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407359471894949891,Our interview skills workshop is designed to help students preparing for job or graduate school interviews. join us each Wednesday from 11-noon! https://t.co/RPUVuOeVwq https://t.co/hA2HlvvgQu,2021-06-22T15:27:00Z,TweetDeck,2,1,2696334504,CCSSatOSU,OSU CCSS,1031,708,1844,Younkin Success Center,The Ohio State University Office of Student Life Career Counseling and Support Services,FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/StudentLifeOSU/status/1407359837319708674,Student Life at Ohio State,"Columbus, Ohio",The @OhioState University Office of Student Life. Creating the extraordinary student experience for all Buckeyes! ⭕-🙌,https://t.co/o5cA5qRU9S,FALSE,13010,403,59,14823,14236,2012-05-02T16:59:38Z,TRUE,https://t.co/o5cA5qRU9S,http://studentlife.osu.edu,NA,https://pbs.twimg.com/profile_banners/569256175/1623429406,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/900077568010977282/Mer9Tw14_normal.jpg
2696334504,1407359471894949891,2021-06-22T15:27:00Z,CCSSatOSU,Our interview skills workshop is designed to help students preparing for job or graduate school interviews. join us each Wednesday from 11-noon! https://t.co/RPUVuOeVwq https://t.co/hA2HlvvgQu,TweetDeck,168,NA,NA,NA,FALSE,FALSE,2,1,NA,NA,NA,NA,bit.ly/2VTfHNq,https://t.co/RPUVuOeVwq,http://bit.ly/2VTfHNq,http://pbs.twimg.com/media/E4aj8-CUUAUyONs.jpg,https://t.co/hA2HlvvgQu,https://twitter.com/CCSSatOSU/status/1407359471894949891/photo/1,photo,http://pbs.twimg.com/media/E4aj8-CUUAUyONs.jpg,https://t.co/hA2HlvvgQu,https://twitter.com/CCSSatOSU/status/1407359471894949891/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/CCSSatOSU/status/1407359471894949891,OSU CCSS,Younkin Success Center,The Ohio State University Office of Student Life Career Counseling and Support Services,http://t.co/3gJhbeWeHi,FALSE,1031,708,10,1844,495,2014-07-31T18:38:50Z,FALSE,http://t.co/3gJhbeWeHi,http://ccss.osu.edu,NA,https://pbs.twimg.com/profile_banners/2696334504/1512581255,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/903662219241644033/xdZs0Lcn_normal.jpg
1252705586531237893,1407305237673689090,2021-06-22T11:51:29Z,projetoaurita,"English:

These are the winning photos of the 1st CCSS Photography Contest, chosen by the judge João Marcos Rosa ( @joaomarcosrosa ), one of the greatest nature photographers in the country.",Twitter Web App,190,1407305235865952257,1252705586531237893,projetoaurita,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149318951,Joaomarcosrosa,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/projetoaurita/status/1407305237673689090,Projeto Aurita UFV / CCSS,,"• Centro de Conservação dos saguis-da-serra / UFV
• Trabalhamos pela conservação de saguis em extinção, unindo a natureza, ciência e sociedade.",https://t.co/ltZSgjx7Fo,FALSE,186,128,3,390,170,2020-04-21T21:08:35Z,FALSE,https://t.co/ltZSgjx7Fo,https://linktr.ee/CCSS.UFV,NA,https://pbs.twimg.com/profile_banners/1252705586531237893/1587516260,NA,http://pbs.twimg.com/profile_images/1252708766035914753/y-l8s6Oq_normal.jpg
2822767706,1407112847088185346,2021-06-21T23:07:00Z,LaureleiDurr,Today in my AVID CoP I learned about this idea that students are Architects of Language and are required by the CCSS to manipulate language for different purposes. Cool way of refraiming language acquisition in an assets based way.#GoFurtherWithAVID #AVIDDigitalXP #AvidExcel,Twitter for Android,275,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,GoFurtherWithAVID AVIDDigitalXP AvidExcel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/LaureleiDurr/status/1407112847088185346,L'aurelei D.,Bay Area,"Middle School Teacher ✏ 💬 in Oakland | #BlackMindsMatter #ELAmbassador #BlackTeacherProject 

M.A.Ed 👩🏾‍🎓 @MillsSOE |@Cal Alum 🐻",https://t.co/lXvdnbSjVL,FALSE,366,715,23,2829,3979,2014-09-20T21:01:05Z,FALSE,https://t.co/lXvdnbSjVL,http://marykay.com/ldurr88,NA,https://pbs.twimg.com/profile_banners/2822767706/1584821708,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1331349559268655104/Lqj8nCGm_normal.jpg
1383173880248987658,1407108005032779776,2021-06-21T22:47:45Z,redfem_ccss,"Wow! it is an honour and a surprise to be one of the most read blog posts. I remember that @TheSocReview  gave me the opportunity to write this post also in Spanish, which is a step to democratise the academia and its privilege. Thank you! 
https://t.co/V9DbDeSFYY https://t.co/vfLBNGhfyo",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216365636 1927411670,denissesep TheSocReview,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406618936909733892,"Wow! it is an honour and a surprise to be one of the most read blog posts. I remember that @TheSocReview  gave me the opportunity to write this post also in Spanish, which is a step to democratise the academia and its privilege. Thank you! 
https://t.co/V9DbDeSFYY https://t.co/vfLBNGhfyo",2021-06-20T14:24:22Z,Twitter Web App,23,6,216365636,denissesep,Denisse Sepúlveda,723,1252,1396,Chile/Switzerland,"PhD @MCRSociology. Postdoc at HETS-GE. Projects Im/mobile Others in Chile and #NarrativasVisuales. Social mobility, ethnic and class identities, Mapuche, visual",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/redfem_ccss/status/1407108005032779776,Red Feminista de las Ciencias Sociales,Chile,Red de apoyo y colaboración para visibilizar y promover el trabajo de las mujeres y disidencias cientistas sociales que trabajan en la academia chilena,NA,FALSE,153,298,0,33,29,2021-04-16T21:42:16Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1383173880248987658/1620223080,NA,http://pbs.twimg.com/profile_images/1389941799519727621/Mxi0FQPg_normal.jpg
16245045,1407092382483595265,2021-06-21T21:45:41Z,mete_akca,Who knew so much relies on cat-related things when analyzing ccss tweets 🤷🏻‍♂️ @LASER_Institute @jrosenberg6432,Twitter Web App,111,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391035578381127691 10950512,LASER_Institute jrosenberg6432,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/mete_akca/status/1407092382483595265,Mete Akcaoglu,"Statesboro, GA",Ph.D. | Associate Professor of Instructional Technology @GeorgiaSouthern,https://t.co/nkblhVwCcG,FALSE,619,481,28,1880,1783,2008-09-11T18:32:46Z,FALSE,https://t.co/nkblhVwCcG,http://www.meteakcaoglu.com,NA,https://pbs.twimg.com/profile_banners/16245045/1408021221,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/968671276985475074/AhcXhgZA_normal.jpg
349687524,1407090733807513606,2021-06-21T21:39:08Z,glenogilvie,"“Nonprofits gained an estimated 63,192 jobs in May, compared to April, a gain of 7.9% of the 796,061 still lost, according to the Center for Civil Society Studies (CCSS) at Johns Hopkins University.” https://t.co/3FoPK5Wm0B",SocialPilot.co,223,NA,NA,NA,FALSE,FALSE,2,2,NA,NA,NA,NA,thenonprofittimes.com/npt_articles/n…,https://t.co/3FoPK5Wm0B,https://www.thenonprofittimes.com/npt_articles/nonprofit-job-recovery-continued-during-may/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/glenogilvie/status/1407090733807513606,"Glen O'Gilvie, CAE","Washington, DC","CEO @centernonprof. #Leadership & #management professional with 20-years of experience. My world: #family, #sports, #comedy, #jamaica, #music, #philanthropy",https://t.co/OvaruUrBS4,FALSE,1166,1337,45,5708,2011,2011-08-06T14:38:20Z,FALSE,https://t.co/OvaruUrBS4,http://www.nonprofitadvancement.org,NA,https://pbs.twimg.com/profile_banners/349687524/1498989797,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1329188445181399044/L3_D46Kt_normal.jpg
45256556,1407071664886751239,2021-06-21T20:23:21Z,robmoore3,"Onto text mining - collecting, processing, and analyzing text-based data! Comparing the #NGSS and #CCSS @LASER_Institute #LASERInstitute https://t.co/kwxd8LWBLn",TweetDeck,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NGSS CCSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24298665 1391035578381127691,tjscience LASER_Institute,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407045266151292933,"Onto text mining - collecting, processing, and analyzing text-based data! Comparing the #NGSS and #CCSS @LASER_Institute #LASERInstitute https://t.co/kwxd8LWBLn",2021-06-21T18:38:27Z,TweetDeck,10,1,24298665,tjscience,TJ McKenna,4252,2314,9311,"Boston, MA","Science Education at Boston University, UConn Ph.D Candidate, & lover of phenomena & innovation in education! Tweets are my own",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/robmoore3/status/1407071664886751239,"Rob Moore, Ph.D.","Gainesville, FL","Asst Prof, Educational Technology @UF_COE | Research: MOOCS, learning analytics, online learning, multimedia dev | #GoHeels | Views are my own",NA,FALSE,1357,639,53,15177,597,2009-06-07T01:27:13Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/45256556/1611084975,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1408606852900954112/Rh0KlnA-_normal.jpg
1109163283045466112,1407065054348935169,2021-06-21T19:57:05Z,AuldShaneGamer,"Note how math scores drop over time even though #CommonCore and #SmarterBalanced tools were supposed to fix education, not make it worse. https://t.co/plH0K6B2l8",Twitter for Android,137,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,CommonCore SmarterBalanced,NA,twitter.com/DavidWakelyn/s…,https://t.co/plH0K6B2l8,https://twitter.com/DavidWakelyn/status/1161270379731546113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,1161270379731546113,"2019 #smarterbalanced results are public in Delaware.  The state &amp; districts ought to look at cohorts of kids over time.  There are ~10,500 students who were 6th graders last year, who will graduate in 2025.    Here’s what their math slide looks like when you look at all kids: https://t.co/aYNVfll9H5",2019-08-13T13:36:48Z,TweetDeck,5,0,61203464,DavidWakelyn,David Wakelyn,283,977,1516,Northern California,"Consultant at Union Square Learning. Occasional baller. Views, even the knucklehead ones, are all my own.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AuldShaneGamer/status/1407065054348935169,"Shane Dean, SJ Gamer","Spokane Valley, WA",💍💍Pale Cis straight he/him ADHD  #StopAAPIHate #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈🏳️‍⚧️ #TTRPG #accessibility #diversity & #inclusion matter,NA,FALSE,3187,4887,19,27508,51077,2019-03-22T18:41:48Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1109163283045466112/1622753997,NA,http://pbs.twimg.com/profile_images/1379924609164709889/mUyjlTED_normal.jpg
1109163283045466112,1407062778544726017,2021-06-21T19:48:03Z,AuldShaneGamer,"In the wake of Common Core, English teacher Joy Pullmann uncovers the consequences of these curriculum standards in her book The Education Invasion.
#BookRecommendations #commoncore
 https://t.co/ztB1TTAe8x https://t.co/P1kcfWj9hR",Twitter for Android,139,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373603173278089220,NWEF_org,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404091197438803980,"In the wake of Common Core, English teacher Joy Pullmann uncovers the consequences of these curriculum standards in her book The Education Invasion.
#BookRecommendations #commoncore
 https://t.co/ztB1TTAe8x https://t.co/P1kcfWj9hR",2021-06-13T15:00:02Z,Twitter Web App,1,1,1373603173278089220,NWEF_org,Noah Webster Educational Foundation,38,531,203,"Bedford, VA",Sharing information. 📚 Empowering citizens. 💪 Leading the national conversation on America’s education. 🇺🇸,FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AuldShaneGamer/status/1407062778544726017,"Shane Dean, SJ Gamer","Spokane Valley, WA",💍💍Pale Cis straight he/him ADHD  #StopAAPIHate #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈🏳️‍⚧️ #TTRPG #accessibility #diversity & #inclusion matter,NA,FALSE,3187,4887,19,27508,51077,2019-03-22T18:41:48Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1109163283045466112/1622753997,NA,http://pbs.twimg.com/profile_images/1379924609164709889/mUyjlTED_normal.jpg
1109163283045466112,1407062240428236802,2021-06-21T19:45:54Z,AuldShaneGamer,"Just a note because of an ad I saw. If I ever see anyone tweeting #CommonCore or #SmarterBalanced in a positive light, you will be blocked. These are corporate tools that are ruining our schools. The fact that teachers all across the country are forced to sign NDAs tells a lot.",Twitter for Android,278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,CommonCore SmarterBalanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AuldShaneGamer/status/1407062240428236802,"Shane Dean, SJ Gamer","Spokane Valley, WA",💍💍Pale Cis straight he/him ADHD  #StopAAPIHate #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈🏳️‍⚧️ #TTRPG #accessibility #diversity & #inclusion matter,NA,FALSE,3187,4887,19,27508,51077,2019-03-22T18:41:48Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1109163283045466112/1622753997,NA,http://pbs.twimg.com/profile_images/1379924609164709889/mUyjlTED_normal.jpg
24298665,1407045266151292933,2021-06-21T18:38:27Z,tjscience,"Onto text mining - collecting, processing, and analyzing text-based data! Comparing the #NGSS and #CCSS @LASER_Institute #LASERInstitute https://t.co/kwxd8LWBLn",TweetDeck,136,NA,NA,NA,FALSE,FALSE,10,1,NA,NA,NGSS CCSS LASERInstitute,NA,NA,NA,NA,http://pbs.twimg.com/media/E4bS5-PXEAAFXJH.png,https://t.co/kwxd8LWBLn,https://twitter.com/tjscience/status/1407045266151292933/photo/1,photo,http://pbs.twimg.com/media/E4bS5-PXEAAFXJH.png http://pbs.twimg.com/media/E4bS5-RXIAwrgHj.jpg http://pbs.twimg.com/media/E4bS5-WX0AA4VIz.jpg http://pbs.twimg.com/media/E4bTNf2XMAYPmEe.png,https://t.co/kwxd8LWBLn https://t.co/kwxd8LWBLn https://t.co/kwxd8LWBLn https://t.co/kwxd8LWBLn,https://twitter.com/tjscience/status/1407045266151292933/photo/1 https://twitter.com/tjscience/status/1407045266151292933/photo/1 https://twitter.com/tjscience/status/1407045266151292933/photo/1 https://twitter.com/tjscience/status/1407045266151292933/photo/1,NA,1391035578381127691,LASER_Institute,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/tjscience/status/1407045266151292933,TJ McKenna,"Boston, MA","Science Education at Boston University, UConn Ph.D Candidate, & lover of phenomena & innovation in education! Tweets are my own",https://t.co/MB9s95fQEO,FALSE,4252,2314,105,9311,8972,2009-03-14T01:11:38Z,FALSE,https://t.co/MB9s95fQEO,https://tap.bio/@tjscience,NA,https://pbs.twimg.com/profile_banners/24298665/1423157017,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/505453110324916224/35PqDHFb_normal.jpeg
1379490631018553345,1407036259218886662,2021-06-21T18:02:40Z,MaltbyCentre,Thank you @ToddSmithPC for working with Ontario autism families and service organizations. @MaltbyCentre looks forward to working with @DrFullertonMPP in serving Ontario kids in her new role as Minister of CCSS. https://t.co/exrRtd8zbW,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239263441325633536 125488396 1379490631018553345,KarenLFleming ToddSmithPC MaltbyCentre,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406052689671331845,Thank you @ToddSmithPC for working with Ontario autism families and service organizations. @MaltbyCentre looks forward to working with @DrFullertonMPP in serving Ontario kids in her new role as Minister of CCSS. https://t.co/exrRtd8zbW,2021-06-19T00:54:19Z,Twitter for iPhone,2,1,1239263441325633536,KarenLFleming,Karen Fleming 🇨🇦,118,245,486,"Kingston, Ontario","Executive Director, Maltby Centre | Mom | Yoga Enthusiast | RN | Mental Health Advocate | Autism Advocate | Pronouns she, her",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/MaltbyCentre/status/1407036259218886662,Maltby Centre,,Providing mental health and Autism services to children and youth in KFL&A for more than 25 years.,NA,FALSE,181,217,2,102,62,2021-04-06T17:47:13Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1379490631018553345/1619799556,NA,http://pbs.twimg.com/profile_images/1379491009487323140/x1tI-24W_normal.jpg
513739938,1407008750662258689,2021-06-21T16:13:21Z,chuddles11,How do you tell people you don't care about kids? Lecce stays at education &amp; Fullerton moves to CCSS. What a bad look. But it confirms what parents learned this year- the Ford govt doesn't care about our kids. #onpoli,Twitter for Android,144,NA,NA,NA,FALSE,TRUE,0,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39582722,Lisawedmann,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405948913178361859,How do you tell people you don't care about kids? Lecce stays at education &amp; Fullerton moves to CCSS. What a bad look. But it confirms what parents learned this year- the Ford govt doesn't care about our kids. #onpoli,2021-06-18T18:01:56Z,Twitter for Android,687,157,39582722,Lisawedmann,Lisa Wedmann,1811,2170,38311,Clarkson,mom. wife. adoptee & adoptive mom. dog lover. Married to @mrwclarkson. Mississauga. Opinions are my own.,FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/chuddles11/status/1407008750662258689,Christine Huddleston,Toronto,"Retired editor providing an alternative to MSM, a grassroots news service covering Indigenous, environmental, political and cultural stories, opinions & events",NA,FALSE,14872,15789,1533,898180,3319,2012-03-03T23:53:46Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/513739938/1610409245,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/488885539475431424/PjyVKdnS_normal.jpeg
1706158736,1406967614115565568,2021-06-21T13:29:54Z,LearningList,"Go STEMscopes Math Common Core! We're now fully reviewed K-5 by Learning List. To all of our teacher-writers and curriculum team, we're so proud of you! Read the official Learning List blog: https://t.co/fKCS7U3nPZ",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143553238693752833,STEMscopesMath,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405964548138471425,"Go STEMscopes Math Common Core! We're now fully reviewed K-5 by Learning List. To all of our teacher-writers and curriculum team, we're so proud of you! Read the official Learning List blog: https://t.co/fKCS7U3nPZ",2021-06-18T19:04:04Z,HubSpot,3,1,1143553238693752833,STEMscopesMath,STEMscopes Math,208,6,152,"Houston, TX","Learn more at https://t.co/E77gHuy1Xq. For technical support, please contact us at https://t.co/owxCK8t19u.",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/LearningList/status/1406967614115565568,Learning List,"Austin, TX ","Helping educators choose and use instructional materials more effectively. 
Austin, TX · https://t.co/0jTx8iJF9v",http://t.co/P67cDBvCaE,FALSE,1513,2278,216,7356,7305,2013-08-28T02:46:34Z,FALSE,http://t.co/P67cDBvCaE,http://www.LearningList.com,NA,https://pbs.twimg.com/profile_banners/1706158736/1565965667,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1162370364791513089/feBDQZ-t_normal.png
1191916377214459910,1406947446551453702,2021-06-21T12:09:45Z,txteachertweet1,"@arneduncan NO evidence for #commoncore, teacher evaluation based on student test scores, or push to expand online learning. Yet @usedgov under your misleadership pushed them on schools &amp; students nonetheless. Not to mention yr opposition to research-based class size reduction.",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,commoncore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118530377 4662969794,leoniehaimson arneduncan,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406256675242266629,"@arneduncan NO evidence for #commoncore, teacher evaluation based on student test scores, or push to expand online learning. Yet @usedgov under your misleadership pushed them on schools &amp; students nonetheless. Not to mention yr opposition to research-based class size reduction.",2021-06-19T14:24:53Z,Twitter for iPad,18,5,118530377,leoniehaimson,leonie haimson,15372,5961,141352,NYC,"Exec Director of Class Size Matters, Network for Public Education Board, co-chair Parent Coalition for Student Privacy. All kids need small classes & privacy.",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/txteachertweet1/status/1406947446551453702,txteachertweets,,Be kind,NA,FALSE,20,361,0,1369,1738,2019-11-06T03:13:19Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/1191916867209834498/K7uU3wIt_normal.jpg
702911587032678401,1406936508578287621,2021-06-21T11:26:17Z,Network4pubEd,"@arneduncan NO evidence for #commoncore, teacher evaluation based on student test scores, or push to expand online learning. Yet @usedgov under your misleadership pushed them on schools &amp; students nonetheless. Not to mention yr opposition to research-based class size reduction.",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,commoncore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118530377 4662969794,leoniehaimson arneduncan,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406256675242266629,"@arneduncan NO evidence for #commoncore, teacher evaluation based on student test scores, or push to expand online learning. Yet @usedgov under your misleadership pushed them on schools &amp; students nonetheless. Not to mention yr opposition to research-based class size reduction.",2021-06-19T14:24:53Z,Twitter for iPad,18,5,118530377,leoniehaimson,leonie haimson,15372,5961,141352,NYC,"Exec Director of Class Size Matters, Network for Public Education Board, co-chair Parent Coalition for Student Privacy. All kids need small classes & privacy.",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Network4pubEd/status/1406936508578287621,Network4PublicEd,,,https://t.co/jWVnbNhcIQ,FALSE,6602,4219,91,33824,2561,2016-02-25T17:42:36Z,FALSE,https://t.co/jWVnbNhcIQ,http://networkforpubliceducation.org/,NA,https://pbs.twimg.com/profile_banners/702911587032678401/1550878055,NA,http://pbs.twimg.com/profile_images/1086121730605756416/DMiTFpVS_normal.jpg
